event_id,date,lat,lon,period
949,2025-10-12,-23.525670266290433,-46.640129237034245,pre
950,2025-11-16,-23.53966330988936,-46.619800901745116,post
951,2025-10-01,-23.528341946224987,-46.64212402990667,pre
952,2025-12-29,-23.546077262181328,-46.62000395329454,post
953,2025-10-14,-23.52151555136273,-46.639976299233425,pre
954,2025-12-03,-23.543573414247607,-46.618046036669575,post
955,2025-11-07,-23.52396975804427,-46.647311496411874,pre
956,2025-11-06,-23.526274831866353,-46.63274988936267,pre
957,2025-10-11,-23.522761537044904,-46.64501374223664,pre
958,2025-12-16,-23.54681283158447,-46.6235461028927,post
959,2025-10-03,-23.523801040149213,-46.63656943631553,pre
960,2025-11-02,-23.52465349886656,-46.64237135060053,pre
961,2025-10-06,-23.527732466072898,-46.64168250741767,pre
962,2025-11-19,-23.547680486880385,-46.628743062188846,post
963,2025-10-10,-23.521489522929663,-46.64702325068145,pre
964,2025-10-05,-23.527374497121006,-46.64037457019749,pre
965,2025-10-23,-23.52209659939196,-46.64197147739033,pre
966,2025-10-10,-23.52998113296298,-46.64420538579877,pre
967,2025-11-13,-23.5471139416201,-46.621152844109886,post
968,2025-10-02,-23.52270404658619,-46.65314955438428,pre
969,2025-10-13,-23.52763416949008,-46.64493619854555,pre
970,2025-11-09,-23.530170284034686,-46.640658037025005,pre
971,2025-10-02,-23.530644927615626,-46.64819957711718,pre
972,2025-12-23,-23.54099572314392,-46.61499771452415,post
973,2025-12-04,-23.544704387074447,-46.62586958447596,post
974,2025-12-02,-23.547222216367114,-46.61696799221102,post
975,2025-12-12,-23.543934247037345,-46.62140415510753,post
976,2025-10-17,-23.52546085087026,-46.6431506397741,pre
977,2025-10-09,-23.52176286310702,-46.645996573058774,pre
978,2025-12-14,-23.547855836467342,-46.626533814072275,post
979,2025-10-15,-23.528019962907177,-46.64736790189867,pre
980,2025-10-24,-23.52574577347404,-46.6429162105379,pre
981,2025-11-07,-23.529637226500203,-46.64064344256389,pre
982,2025-11-04,-23.52184956139861,-46.641568646605315,pre
983,2025-11-18,-23.55457399273182,-46.61305147611732,post
984,2025-12-08,-23.541412306123714,-46.61317432698725,post
985,2025-12-01,-23.5400371056554,-46.61583793832452,post
986,2025-11-29,-23.543578932425596,-46.62204918404876,post
987,2025-11-19,-23.54290607524907,-46.62383514032099,post
988,2025-12-17,-23.5426644765964,-46.6315071450294,post
989,2025-12-14,-23.544228271019144,-46.615621295519595,post
990,2025-10-09,-23.52611707426321,-46.636090069047874,pre
991,2025-11-03,-23.527191236163546,-46.63898939634805,pre
992,2025-12-15,-23.547913080294695,-46.61715217352178,post
993,2025-11-04,-23.525702215275317,-46.64387900198337,pre
994,2025-10-01,-23.53412164634519,-46.64401750710322,pre
995,2025-11-09,-23.52575964094216,-46.63968516225912,pre
996,2025-12-03,-23.538156200803602,-46.61285986919454,post
997,2025-10-22,-23.52266119797063,-46.64524836130122,pre
998,2025-11-29,-23.54561921635807,-46.61804433811583,post
999,2025-12-03,-23.542321542160607,-46.61448661616244,post
1000,2025-12-11,-23.53448244232516,-46.61193127921961,post
1001,2025-10-11,-23.521918185400605,-46.64088838940423,pre
1002,2025-10-14,-23.522352024811163,-46.636354235945085,pre
1003,2025-11-29,-23.54498920158902,-46.623130643890036,post
1004,2025-10-30,-23.528702263000213,-46.64650553893378,pre
1005,2025-11-04,-23.530545985967777,-46.64200039316353,pre
1006,2025-12-24,-23.548399011204353,-46.62413408873655,post
1007,2025-11-06,-23.52429623332247,-46.64227356373499,pre
1008,2025-10-05,-23.525111125178096,-46.637539404952435,pre
1009,2025-12-22,-23.540941880365835,-46.61492445367419,post
1010,2025-12-17,-23.544080094020888,-46.614552837634754,post
1011,2025-10-26,-23.525320789706928,-46.64232517495562,pre
1012,2025-12-01,-23.538553895174893,-46.624488614716775,post
1013,2025-10-04,-23.52032919829737,-46.64412840008015,pre
1014,2025-12-28,-23.549272431886198,-46.618385992191776,post
1015,2025-11-11,-23.545909286040473,-46.61289677163236,post
1016,2025-12-28,-23.54613160327514,-46.61974220433059,post
1017,2025-10-18,-23.530676779946432,-46.63974834302041,pre
1018,2025-11-09,-23.528732170227574,-46.64022670123867,pre
1019,2025-12-11,-23.546113380958822,-46.62918773874689,post
1020,2025-11-08,-23.526006429728966,-46.642654285931684,pre
1021,2025-10-14,-23.52375678527913,-46.63677599771265,pre
1022,2025-11-01,-23.520662771770247,-46.63954338314612,pre
1023,2025-11-20,-23.543285523231734,-46.62670933435806,post
1024,2025-11-07,-23.52579393718903,-46.64214023932025,pre
1025,2025-10-23,-23.526995920778965,-46.6404681293976,pre
1026,2025-12-02,-23.53991237715607,-46.62427361572212,post
1027,2025-10-15,-23.528901953062597,-46.64355716804711,pre
1028,2025-10-25,-23.528245687572124,-46.64956501280944,pre
1029,2025-10-17,-23.52938977820897,-46.64792928458815,pre
1030,2025-12-05,-23.539566197967925,-46.61418869197597,post
1031,2025-12-17,-23.548781733829177,-46.618815705947455,post
1032,2025-11-22,-23.54090593430212,-46.62696907514664,post
1033,2025-11-20,-23.543756084211285,-46.610865935338616,post
1034,2025-11-08,-23.524368559400926,-46.64398120216533,pre
1035,2025-11-20,-23.546640746100874,-46.629089846338886,post
1036,2025-12-09,-23.54251810537553,-46.613208732850985,post
1037,2025-10-06,-23.528840631263193,-46.65074233871807,pre
1038,2025-12-06,-23.54705689672541,-46.61747360101609,post
1039,2025-10-07,-23.527685500014464,-46.64628187237165,pre
1040,2025-11-20,-23.54432338033977,-46.62008119701133,post
1041,2025-12-11,-23.549953560563086,-46.62186913478775,post
1042,2025-11-11,-23.54638907045569,-46.623563617397,post
1043,2025-12-03,-23.548468146677564,-46.617234968580824,post
1044,2025-10-15,-23.528333160786392,-46.650979781143256,pre
1045,2025-10-29,-23.52560710653407,-46.640099202109305,pre
1046,2025-11-02,-23.528788048195647,-46.64523865075914,pre
1047,2025-10-27,-23.528347161161285,-46.64438661344572,pre
1048,2025-11-05,-23.52307944945343,-46.64345623668949,pre
1049,2025-10-29,-23.523881219363,-46.646875326526185,pre
1050,2025-11-07,-23.527551071258742,-46.63918394473661,pre
1051,2025-11-26,-23.547622421593704,-46.61695145415637,post
1052,2025-10-27,-23.528285152272986,-46.64428665006024,pre
1053,2025-11-24,-23.537719349650605,-46.62274327590867,post
1054,2025-11-02,-23.525963962591746,-46.64053425430991,pre
1055,2025-12-07,-23.54349396540131,-46.619979786604446,post
1056,2025-12-25,-23.544626158975927,-46.62620895683607,post
1057,2025-12-05,-23.5430068426796,-46.62392987382805,post
1058,2025-10-10,-23.52407269834779,-46.6375117543042,pre
1059,2025-10-05,-23.53181667178425,-46.63750476869029,pre
1060,2025-12-13,-23.546044231167468,-46.62152379688874,post
1061,2025-11-07,-23.529137162357536,-46.64224612908374,pre
1062,2025-10-13,-23.526199555350466,-46.63869230869883,pre
1063,2025-10-31,-23.52862417982989,-46.63635679039225,pre
1064,2025-11-16,-23.541741143654765,-46.6206361240929,post
1065,2025-12-27,-23.545123137455583,-46.622226277788535,post
1066,2025-11-21,-23.545365375097624,-46.62032639217226,post
1067,2025-11-25,-23.545235999842774,-46.62356211782603,post
1068,2025-10-15,-23.52587662211549,-46.6463451524749,pre
1069,2025-10-29,-23.525432599296995,-46.643892268141926,pre
1070,2025-10-08,-23.524309807272303,-46.63904370315722,pre
1071,2025-10-05,-23.523433958318964,-46.64172757977579,pre
1072,2025-10-29,-23.5250955063377,-46.644291004104474,pre
1073,2025-11-16,-23.541689441246067,-46.617837994557355,post
1074,2025-12-07,-23.550669316614098,-46.619486611217575,post
1075,2025-12-15,-23.538927480769164,-46.62242516117842,post
1076,2025-11-14,-23.546698187904536,-46.62267945384435,post
1077,2025-10-02,-23.530914627978486,-46.642496064182204,pre
1078,2025-10-27,-23.52631010367971,-46.64221189266849,pre
1079,2025-11-05,-23.525152070136347,-46.64619197360873,pre
1080,2025-11-05,-23.525580402402934,-46.64122720536034,pre
1081,2025-10-26,-23.52786517519245,-46.641319528006996,pre
1082,2025-11-12,-23.544077173494454,-46.623524759077775,post
1083,2025-10-27,-23.52555163391055,-46.644162842973415,pre
1084,2025-12-08,-23.541611738903942,-46.62195666552028,post
1085,2025-10-20,-23.530269296745296,-46.64193205205789,pre
1086,2025-10-11,-23.525711790256505,-46.64732454845119,pre
1087,2025-12-13,-23.541397855538257,-46.61820711665546,post
1088,2025-11-07,-23.529009940577424,-46.64563850520424,pre
1089,2025-10-06,-23.52682602283909,-46.64603540852415,pre
1090,2025-12-11,-23.541838411260354,-46.62040411220269,post
1091,2025-10-23,-23.529680671437664,-46.6462898836514,pre
1092,2025-11-16,-23.539649123291333,-46.61485775048834,post
1093,2025-12-29,-23.54224508409579,-46.621845101020604,post
1094,2025-11-15,-23.546159851649627,-46.61880120232676,post
1095,2025-10-12,-23.52617223839722,-46.64944028578966,pre
1096,2025-12-29,-23.54027252806986,-46.61561678693055,post
1097,2025-10-13,-23.52418824240117,-46.64736644477851,pre
1098,2025-12-01,-23.54694730579889,-46.62843087944543,post
1099,2025-12-21,-23.538015806034416,-46.62242695425304,post
1100,2025-12-28,-23.5350668427134,-46.613179079876375,post
1101,2025-11-29,-23.548013705665475,-46.623833070957616,post
1102,2025-11-12,-23.54253523863061,-46.628018168415466,post
1103,2025-12-15,-23.546153036469512,-46.62315263600483,post
1104,2025-12-07,-23.536995336232213,-46.62035592845798,post
1105,2025-10-05,-23.52725430093261,-46.64552593893074,pre
1106,2025-11-06,-23.523717851208023,-46.64498684329572,pre
1107,2025-12-11,-23.54460113189745,-46.62355649408989,post
1108,2025-10-31,-23.530952611396046,-46.64698414051081,pre
1109,2025-10-09,-23.527905915122094,-46.644053019321056,pre
1110,2025-11-20,-23.545277695703692,-46.621355678802075,post
1111,2025-10-29,-23.527866062890453,-46.637603494607326,pre
1112,2025-12-17,-23.540608063520573,-46.62154043706877,post
1113,2025-11-09,-23.525637225160775,-46.644488352965816,pre
1114,2025-11-10,-23.555773941168205,-46.6209180279483,post
1115,2025-12-25,-23.543177542554993,-46.62745064703216,post
1116,2025-10-11,-23.524901766792414,-46.64412230671178,pre
1117,2025-10-23,-23.525386198838095,-46.64400159458948,pre
1118,2025-10-01,-23.52264713657732,-46.64209508471767,pre
1119,2025-11-15,-23.540390334165313,-46.616661095431304,post
1120,2025-10-21,-23.529758667178264,-46.645956067480085,pre
1121,2025-12-29,-23.542593557269093,-46.62246214913503,post
1122,2025-11-05,-23.527115820307767,-46.63785374071132,pre
1123,2025-11-23,-23.54564146551277,-46.624875717392996,post
1124,2025-12-26,-23.547735200006542,-46.61227057399523,post
1125,2025-11-26,-23.54511287792154,-46.62645699102087,post
1126,2025-10-01,-23.53170837578595,-46.6454985465707,pre
1127,2025-12-02,-23.54518608847771,-46.61720330517429,post
1128,2025-11-23,-23.540990619334153,-46.62102538568429,post
1129,2025-11-24,-23.546216674344638,-46.61964159258631,post
1130,2025-11-09,-23.531646238228408,-46.635075676424286,pre
1131,2025-10-15,-23.52443768321243,-46.639532039121086,pre
1132,2025-10-21,-23.529622460145628,-46.63786940543481,pre
1133,2025-11-16,-23.546240068644106,-46.62481023249128,post
1134,2025-12-12,-23.544556689482423,-46.62125022034395,post
1135,2025-11-22,-23.54871414829005,-46.62457974941417,post
1136,2025-10-09,-23.529319695325984,-46.646854860271425,pre
1137,2025-12-13,-23.545952391628397,-46.62655594054469,post
1138,2025-11-21,-23.547165497989656,-46.616819461806465,post
1139,2025-11-26,-23.541106762191582,-46.625199516963576,post
1140,2025-10-26,-23.523525385248117,-46.650865757076545,pre
1141,2025-11-10,-23.53468342271195,-46.61579874723146,post
1142,2025-11-04,-23.52807919573642,-46.64147029375306,pre
1143,2025-12-02,-23.550003677312436,-46.6207582288403,post
1144,2025-10-25,-23.526950989097507,-46.64633905355757,pre
1145,2025-12-29,-23.546274229945304,-46.62326794990324,post
1146,2025-12-14,-23.54892694687727,-46.62443258898359,post
1147,2025-11-07,-23.530725533277998,-46.63957067693776,pre
1148,2025-10-02,-23.529196338239366,-46.64788808348628,pre
1149,2025-10-07,-23.523875485960552,-46.64152151858264,pre
1150,2025-12-21,-23.541181995776203,-46.61733566710321,post
1151,2025-11-03,-23.520587635309184,-46.643624159066775,pre
1152,2025-10-17,-23.530772823036987,-46.641915848796955,pre
1153,2025-11-12,-23.54707601849152,-46.62483002113326,post
1154,2025-11-28,-23.54400029931113,-46.617536989067965,post
1155,2025-11-20,-23.547743979366384,-46.615902447650676,post
1156,2025-11-23,-23.54835845583601,-46.6219756128853,post
1157,2025-10-24,-23.525241076354657,-46.64455159683474,pre
1158,2025-10-25,-23.531728007016813,-46.639290370032846,pre
1159,2025-12-10,-23.546893857361425,-46.618020406202426,post
1160,2025-11-21,-23.54945657654011,-46.625373746328385,post
1161,2025-12-09,-23.54095026636178,-46.61963796762903,post
1162,2025-12-27,-23.546154342842737,-46.61957987360732,post
1163,2025-11-02,-23.52926211740663,-46.64255896353004,pre
1164,2025-11-18,-23.54388578430644,-46.622495126420766,post
1165,2025-10-29,-23.528905857116772,-46.64271900568714,pre
1166,2025-12-02,-23.544619924573205,-46.62286328831568,post
1167,2025-10-22,-23.529501443410542,-46.64295009180266,pre
1168,2025-10-26,-23.52778996709451,-46.64713863048175,pre
1169,2025-10-28,-23.526269410567725,-46.63656677811178,pre
1170,2025-12-24,-23.545867310663628,-46.61500889383503,post
1171,2025-11-18,-23.53594267314108,-46.624813675609516,post
1172,2025-12-10,-23.544363823167203,-46.612585072328734,post
1173,2025-12-20,-23.544884319845636,-46.62085275141694,post
1174,2025-12-23,-23.551080021897498,-46.62312664760128,post
1175,2025-11-18,-23.542177645261322,-46.611282869428194,post
1176,2025-10-20,-23.526988020500415,-46.649650505289,pre
1177,2025-12-25,-23.55002099676309,-46.621143158743756,post
1178,2025-12-02,-23.53969117280779,-46.6184505852685,post
1179,2025-11-30,-23.54255897654596,-46.61576342245233,post
1180,2025-11-18,-23.547280916350076,-46.62092362112017,post
1181,2025-12-10,-23.546481528480808,-46.62208582294181,post
1182,2025-10-01,-23.529418808062974,-46.64437590428574,pre
1183,2025-10-13,-23.526483146698734,-46.644485885999444,pre
1184,2025-12-26,-23.545044246012054,-46.61937983782625,post
1185,2025-11-20,-23.539445216923742,-46.61575537652755,post
1186,2025-11-25,-23.541354312930412,-46.62603992591376,post
1187,2025-12-22,-23.545841639942278,-46.622097140122854,post
1188,2025-12-01,-23.547028599323152,-46.61963059528389,post
1189,2025-11-01,-23.531182985479845,-46.636225734121886,pre
1190,2025-10-30,-23.522814337985434,-46.64108719095239,pre
1191,2025-10-29,-23.526586327989758,-46.63808464281971,pre
1192,2025-11-18,-23.541642380252878,-46.61657344886313,post
1193,2025-11-14,-23.544636208329038,-46.61384274765655,post
1194,2025-10-30,-23.52289933637293,-46.64096185481826,pre
1195,2025-10-16,-23.522632081238704,-46.644676647767334,pre
1196,2025-11-09,-23.52990250107804,-46.64171379794781,pre
1197,2025-10-19,-23.52657127133744,-46.64379086936911,pre
1198,2025-10-18,-23.52275106388195,-46.64233144314716,pre
1199,2025-10-01,-23.525609292779393,-46.64430821023502,pre
1200,2025-12-17,-23.54087550744288,-46.61819249687477,post
1201,2025-11-16,-23.540905361292424,-46.62298905586655,post
1202,2025-12-05,-23.539183646159813,-46.613644926304936,post
1203,2025-11-07,-23.523873884808026,-46.64623715314898,pre
1204,2025-11-20,-23.547608809136943,-46.62250150782238,post
1205,2025-12-02,-23.546657508856075,-46.62128437050275,post
1206,2025-10-04,-23.524502672600896,-46.641840190237,pre
1207,2025-10-01,-23.52579313283084,-46.6439648109992,pre
1208,2025-10-08,-23.52662153778149,-46.639813697969885,pre
1209,2025-10-29,-23.5324358740825,-46.64304556163392,pre
1210,2025-11-24,-23.54324804962029,-46.617865667725816,post
1211,2025-10-03,-23.52943013781785,-46.64725163872981,pre
1212,2025-11-01,-23.524648135015365,-46.65061780896103,pre
1213,2025-10-10,-23.522403432667716,-46.642093632034026,pre
1214,2025-12-13,-23.538165115148626,-46.62534828950628,post
1215,2025-12-22,-23.546145437874873,-46.63063147330771,post
1216,2025-11-03,-23.528787069288985,-46.64373538752289,pre
1217,2025-12-26,-23.552250830320034,-46.6225785072488,post
1218,2025-11-24,-23.552349360707442,-46.62202984073965,post
1219,2025-11-01,-23.522958664218674,-46.643139919000454,pre
1220,2025-11-19,-23.537767170509554,-46.61785482974642,post
1221,2025-10-07,-23.522355556454176,-46.64605978096351,pre
1222,2025-10-08,-23.528767424885178,-46.64161754633446,pre
1223,2025-12-04,-23.55071080836653,-46.619115425000956,post
1224,2025-11-26,-23.54569567926619,-46.61568001264982,post
1225,2025-12-06,-23.541681950983683,-46.61661317427864,post
1226,2025-12-27,-23.54741682432558,-46.616807158924956,post
1227,2025-12-26,-23.538621150022543,-46.621154855293526,post
1228,2025-11-28,-23.547357402477466,-46.62388714880494,post
1229,2025-12-11,-23.539443948031934,-46.61026261703031,post
1230,2025-11-23,-23.5483265802807,-46.62523408020017,post
1231,2025-12-06,-23.5407143432773,-46.62401565411747,post
1232,2025-11-20,-23.540326578463088,-46.61913861530589,post
1233,2025-10-08,-23.526471931907494,-46.641234913861915,pre
1234,2025-11-03,-23.525259404892537,-46.643718425991146,pre
1235,2025-11-04,-23.531669083094915,-46.642285397085644,pre
1236,2025-12-27,-23.538107758535745,-46.62743507465282,post
1237,2025-12-17,-23.548263140080554,-46.61929269210094,post
1238,2025-11-01,-23.526284224411803,-46.64135527136166,pre
1239,2025-11-15,-23.547197272831312,-46.616350166853636,post
1240,2025-10-16,-23.52625929830293,-46.64021205791063,pre
1241,2025-12-07,-23.543118890356116,-46.62029802012816,post
1242,2025-11-06,-23.524519499028916,-46.642254048184135,pre
1243,2025-11-23,-23.549160796112382,-46.61665057269714,post
1244,2025-12-24,-23.541127490855008,-46.62942740156544,post
1245,2025-10-14,-23.528362600854624,-46.638830558150026,pre
1246,2025-11-24,-23.551707714185913,-46.6172257324724,post
1247,2025-11-17,-23.544964890142616,-46.615638869718666,post
1248,2025-12-21,-23.5444045871563,-46.623888271971985,post
1249,2025-10-07,-23.525475743017722,-46.64312154195804,pre
1250,2025-12-13,-23.54764340453656,-46.612126626067955,post
1251,2025-10-07,-23.529313294544753,-46.65197182150024,pre
1252,2025-11-02,-23.521654903095634,-46.64533425388927,pre
1253,2025-10-23,-23.527290319782896,-46.644431624258516,pre
1254,2025-12-24,-23.546678605736634,-46.62406476988506,post
1255,2025-10-19,-23.52939045190749,-46.642740960953184,pre
1256,2025-10-19,-23.527605962673025,-46.640078551238666,pre
1257,2025-11-05,-23.52495191784515,-46.6467100487741,pre
1258,2025-10-29,-23.526074436171783,-46.64467135329649,pre
1259,2025-11-29,-23.548366641770535,-46.61824227371794,post
1260,2025-12-21,-23.544885301117233,-46.622630200080685,post
1261,2025-10-02,-23.52896670170927,-46.64711174704429,pre
1262,2025-10-01,-23.520433695928254,-46.64166352540148,pre
1263,2025-11-16,-23.54876451614881,-46.619848536406714,post
1264,2025-12-08,-23.54015193529282,-46.62032992954988,post
1265,2025-10-20,-23.522277935973598,-46.64917125256828,pre
1266,2025-10-11,-23.53237396614214,-46.641957930312586,pre
1267,2025-10-02,-23.525570511569878,-46.65635800071302,pre
1268,2025-12-06,-23.54689430436481,-46.625034649257536,post
1269,2025-12-26,-23.549967784962814,-46.62504416705844,post
1270,2025-10-12,-23.5246126365952,-46.64706962008516,pre
1271,2025-10-20,-23.529349366403743,-46.649475221235434,pre
1272,2025-10-05,-23.522593271072452,-46.64126147053812,pre
1273,2025-11-06,-23.533877068608707,-46.64692896031689,pre
1274,2025-11-07,-23.524814446346813,-46.63787442980407,pre
1275,2025-10-09,-23.5238774837219,-46.64442273164103,pre
1276,2025-11-22,-23.552125507443172,-46.61751900402436,post
1277,2025-11-13,-23.545587587405283,-46.62072455194154,post
1278,2025-12-25,-23.545109681752834,-46.62642211799831,post
1279,2025-10-24,-23.52530724936333,-46.64209416387555,pre
1280,2025-12-20,-23.546103155371657,-46.61911557680055,post
1281,2025-12-13,-23.549895998189694,-46.62207601110354,post
1282,2025-10-30,-23.526321617581193,-46.64993971052854,pre
1283,2025-11-28,-23.544628386443343,-46.61806541941328,post
1284,2025-12-26,-23.545612923696172,-46.62113645961006,post
1285,2025-12-20,-23.542150623843064,-46.62255120043547,post
1286,2025-12-20,-23.545591189598177,-46.625706814058134,post
1287,2025-10-14,-23.52644481033196,-46.64433939393442,pre
1288,2025-10-09,-23.52490273061484,-46.64074616018327,pre
1289,2025-11-09,-23.52402637288296,-46.64503304140358,pre
1290,2025-12-05,-23.553106324342497,-46.61803344101414,post
1291,2025-10-25,-23.525106637107708,-46.645541166418745,pre
1292,2025-12-12,-23.54218023920173,-46.626794359210066,post
1293,2025-10-22,-23.52330927936139,-46.64433449820718,pre
1294,2025-10-04,-23.528886782839013,-46.64548680622496,pre
1295,2025-10-26,-23.527094454958,-46.643048048293196,pre
1296,2025-11-27,-23.544206878878402,-46.62271842977584,post
1297,2025-10-29,-23.525799281279614,-46.64296688290267,pre
1298,2025-12-26,-23.546990291982297,-46.624192762497685,post
1299,2025-11-06,-23.524574903371313,-46.640902695856006,pre
1300,2025-12-14,-23.544171454579356,-46.617303218136044,post
1301,2025-12-09,-23.55224531062467,-46.623257578566026,post
1302,2025-10-18,-23.529868951337004,-46.63397491093945,pre
1303,2025-12-24,-23.541547120718416,-46.62131624793464,post
1304,2025-11-11,-23.541260037684616,-46.616534897344984,post
1305,2025-11-10,-23.539977473233904,-46.6173131860596,post
1306,2025-11-07,-23.527187620969844,-46.64500546167794,pre
1307,2025-11-03,-23.52928656753994,-46.64099021093308,pre
1308,2025-10-17,-23.526876807205984,-46.64467388412207,pre
1309,2025-11-06,-23.527811984085183,-46.63719922947746,pre
1310,2025-10-25,-23.523541958761474,-46.63567842457549,pre
1311,2025-12-15,-23.54228393480043,-46.62077218223898,post
1312,2025-12-26,-23.54450160980298,-46.62508120618905,post
1313,2025-12-25,-23.549445675967004,-46.61897063591243,post
1314,2025-12-24,-23.548138714841933,-46.620154168984534,post
1315,2025-10-27,-23.523053599950714,-46.645661815732126,pre
1316,2025-11-26,-23.536358073461635,-46.62496278048378,post
1317,2025-10-31,-23.52342941573053,-46.64130097527547,pre
1318,2025-10-06,-23.52281771425016,-46.64746479044544,pre
1319,2025-11-09,-23.519478937249136,-46.64371510033513,pre
1320,2025-10-12,-23.5243700561821,-46.637222050044215,pre
1321,2025-11-22,-23.54681864826998,-46.61769709454821,post
1322,2025-12-10,-23.547485878580886,-46.61541215367817,post
1323,2025-10-10,-23.528680542193683,-46.64284597207002,pre
1324,2025-11-14,-23.54317551719595,-46.61786280092111,post
1325,2025-10-17,-23.520494571074718,-46.644807875958456,pre
1326,2025-10-26,-23.522983795677177,-46.63511896620546,pre
1327,2025-12-24,-23.543737066556538,-46.623200531000485,post
1328,2025-12-01,-23.55132013495774,-46.613466896930355,post
1329,2025-11-15,-23.545377777319697,-46.625005433996925,post
1330,2025-12-03,-23.549833320336838,-46.625012856761565,post
1331,2025-10-02,-23.52364088412032,-46.638768525889304,pre
1332,2025-11-23,-23.541791512514177,-46.62047064869059,post
1333,2025-12-04,-23.549382082358004,-46.62391976378361,post
1334,2025-11-20,-23.548826477642724,-46.618708715977895,post
1335,2025-11-22,-23.548653249915446,-46.62385698444422,post
1336,2025-11-05,-23.526950461728994,-46.64967920061238,pre
1337,2025-10-26,-23.526259685707476,-46.64342861152414,pre
1338,2025-10-29,-23.522847372562115,-46.64627946218013,pre
1339,2025-10-21,-23.530297586554937,-46.644496238598364,pre
1340,2025-10-11,-23.529694273880306,-46.64284338163275,pre
1341,2025-11-09,-23.53197980458548,-46.64542138161351,pre
1342,2025-10-11,-23.529185115009465,-46.64072897169166,pre
1343,2025-11-05,-23.528831694128876,-46.649944383034395,pre
1344,2025-11-28,-23.54520728038774,-46.6197204554389,post
1345,2025-11-08,-23.527213615579782,-46.64544529111688,pre
1346,2025-11-23,-23.547086248402337,-46.620548207870236,post
1347,2025-11-24,-23.547957794996957,-46.62231393188564,post
1348,2025-10-24,-23.524148660287338,-46.64820529231562,pre
1349,2025-10-22,-23.52653100105922,-46.65015595765119,pre
1350,2025-12-08,-23.54348828131996,-46.6249152368432,post
1351,2025-11-25,-23.540321632747876,-46.62690778923859,post
1352,2025-11-02,-23.525073762889598,-46.63811547568589,pre
1353,2025-11-05,-23.52949206820426,-46.64644753971598,pre
1354,2025-10-20,-23.52923258693313,-46.644943450753615,pre
1355,2025-12-22,-23.54233031280324,-46.62327001973555,post
1356,2025-12-20,-23.548883832900824,-46.629075014826334,post
1357,2025-12-01,-23.53799220997395,-46.61427801747834,post
1358,2025-12-12,-23.542159051842045,-46.6242415347777,post
1359,2025-10-26,-23.524156893654602,-46.63920517233003,pre
1360,2025-12-05,-23.545416992525652,-46.62083452582401,post
1361,2025-12-12,-23.53947292708204,-46.627561845428225,post
1362,2025-12-12,-23.54040630870751,-46.62223661524543,post
1363,2025-11-09,-23.529737734906032,-46.64712122589318,pre
1364,2025-10-17,-23.528994166403557,-46.6478402828804,pre
1365,2025-10-01,-23.52108583307683,-46.64103518824599,pre
1366,2025-12-28,-23.540142068985567,-46.61875052683354,post
1367,2025-11-30,-23.544155089566118,-46.62070097870654,post
1368,2025-11-12,-23.545990050555638,-46.62226312950576,post
1369,2025-11-11,-23.550032413495252,-46.61667269539584,post
1370,2025-10-25,-23.531839699858008,-46.64723444236212,pre
1371,2025-11-08,-23.520363897607115,-46.64245530846774,pre
1372,2025-11-04,-23.52586686866491,-46.64045064580893,pre
1373,2025-10-03,-23.531021012479364,-46.64857517346588,pre
1374,2025-11-13,-23.546179577386194,-46.62461344383019,post
1375,2025-11-20,-23.544699823860036,-46.619057802818794,post
1376,2025-10-12,-23.522232510856387,-46.63975564664084,pre
1377,2025-10-19,-23.529382830135066,-46.64449985631179,pre
1378,2025-11-13,-23.546987780684997,-46.62506624351605,post
1379,2025-11-28,-23.54937670045071,-46.614342750449104,post
1380,2025-11-18,-23.54435743102707,-46.62189692082642,post
1381,2025-11-30,-23.542462969733624,-46.61886501558504,post
1382,2025-10-17,-23.52304352303888,-46.64597464645347,pre
1383,2025-12-13,-23.542789111132507,-46.6246446959054,post
1384,2025-11-26,-23.545160631774955,-46.62077302973135,post
1385,2025-11-24,-23.543782064017122,-46.620558715576614,post
1386,2025-11-16,-23.54119267606982,-46.623387953563906,post
1387,2025-10-12,-23.52585497718129,-46.64603561935808,pre
1388,2025-12-01,-23.532716989736457,-46.62465145727106,post
1389,2025-12-19,-23.54720261061738,-46.61746940769195,post
1390,2025-12-27,-23.546117860574004,-46.6174678154892,post
1391,2025-12-22,-23.543787909625095,-46.622612757066214,post
1392,2025-10-08,-23.528658266047373,-46.64615534624655,pre
1393,2025-10-21,-23.527576963007537,-46.64369758527338,pre
1394,2025-12-20,-23.547727524973695,-46.62143692972075,post
1395,2025-12-26,-23.54877646117067,-46.61797639513362,post
1396,2025-12-19,-23.54061055040216,-46.623817300760834,post
1397,2025-12-09,-23.54744069222046,-46.62028833277196,post
1398,2025-12-11,-23.539338535627873,-46.61505334534299,post
1399,2025-10-25,-23.530608228169708,-46.638974780681394,pre
1400,2025-12-21,-23.54464621335174,-46.62116875880184,post
1401,2025-12-28,-23.5423811505374,-46.622923829881664,post
1402,2025-10-12,-23.523109898103673,-46.63730415091292,pre
1403,2025-10-15,-23.522016147167392,-46.65037565915306,pre
1404,2025-11-28,-23.545318629074913,-46.62874092233923,post
1405,2025-10-26,-23.52869584018583,-46.65258999548452,pre
1406,2025-10-26,-23.52504920009608,-46.64212276145768,pre
1407,2025-11-16,-23.546130404426226,-46.624164592442206,post
1408,2025-11-01,-23.525457905126938,-46.64704568828549,pre
